name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
木村 亮太,4648,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
木村 亮太,4648,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
木村 亮太,4648,G2,2,18,1,4.17,5.5,11.1,16.6,0,0,0.18,4.4
木村 亮太,4648,G3,14,130,10,4.35,7.6,24.6,40.7,0,0,0.17,3.5
木村 亮太,4648,一般,289,2456,285,4.64,11.6,24.8,43.2,7,0,0.16,3.0
木村 亮太,4648,総合,305,2604,296,4.62,11.3,24.7,42.9,7,0,0.16,3.1
