name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
石田 章央,3811,1 号艇,1304,636,48.7,70.4,81.2,17,6
石田 章央,3811,2 号艇,1212,243,20.0,46.9,64.9,20,1
石田 章央,3811,3 号艇,1241,249,20.0,44.4,64.7,33,5
石田 章央,3811,4 号艇,1213,199,16.4,37.5,59.1,41,2
石田 章央,3811,5 号艇,1094,131,11.9,29.8,51.1,34,3
石田 章央,3811,6 号艇,1055,68,6.4,22.0,44.5,28,0
