name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
原田 正己,3052,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
原田 正己,3052,G1,13,116,15,5.43,12.9,27.5,38.7,0,0,0.19,3.5
原田 正己,3052,G2,1,9,0,4.67,0.0,11.1,44.4,0,0,0.18,4.0
原田 正己,3052,G3,17,145,18,4.72,12.4,24.8,43.4,2,0,0.22,4.0
原田 正己,3052,一般,554,4679,588,5.0,12.5,28.9,48.1,52,4,0.21,3.7
原田 正己,3052,総合,585,4949,621,5.0,12.5,28.7,47.8,54,4,0.21,3.7
