name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
真庭 明志,4259,1 号艇,1067,1006,10,4,3,11,33,0
真庭 明志,4259,2 号艇,948,16,792,54,22,25,39,0
真庭 明志,4259,3 号艇,933,1,42,752,54,39,45,0
真庭 明志,4259,4 号艇,927,1,12,39,711,95,68,1
真庭 明志,4259,5 号艇,855,1,7,10,69,641,127,0
真庭 明志,4259,6 号艇,868,3,7,13,22,98,725,0
