name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
山根 強,2629,1 号艇,384,367,10,6,1,0,0,0
山根 強,2629,2 号艇,395,155,152,41,38,5,4,0
山根 強,2629,3 号艇,366,67,52,139,78,28,2,0
山根 強,2629,4 号艇,371,46,25,70,164,56,10,0
山根 強,2629,5 号艇,372,57,25,46,106,114,24,0
山根 強,2629,6 号艇,363,60,19,39,82,98,64,1
