name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
丹下 将,4369,桐生,23,198,38,5.68,19.1,38.8,57.5,2,1,0.18
丹下 将,4369,戸田,20,161,29,5.33,18.0,37.2,49.0,4,0,0.17
丹下 将,4369,江戸川,19,160,34,5.05,21.2,30.6,46.8,2,0,0.2
丹下 将,4369,平和島,25,226,40,5.43,17.7,36.7,53.5,5,1,0.16
丹下 将,4369,多摩川,27,249,55,5.52,22.0,37.7,53.4,5,1,0.16
丹下 将,4369,浜名湖,23,200,48,5.91,24.0,46.5,58.0,5,1,0.18
丹下 将,4369,蒲郡,56,533,128,5.8,24.0,41.6,58.5,8,1,0.18
丹下 将,4369,常滑,57,504,131,5.96,25.9,42.4,58.9,12,4,0.18
丹下 将,4369,津,22,197,53,6.29,26.9,50.2,61.9,4,0,0.17
丹下 将,4369,三国,28,255,44,5.38,17.2,36.8,55.2,4,0,0.18
丹下 将,4369,びわこ,23,216,48,6.02,22.2,40.7,62.5,4,0,0.18
丹下 将,4369,住之江,16,141,21,5.13,14.8,35.4,51.0,3,0,0.17
丹下 将,4369,尼崎,20,186,39,6.05,20.9,43.0,60.2,6,1,0.17
丹下 将,4369,鳴門,8,75,12,4.91,16.0,30.6,48.0,0,0,0.18
丹下 将,4369,丸亀,15,149,32,5.52,21.4,39.6,54.3,2,1,0.17
丹下 将,4369,児島,10,93,25,5.74,26.8,38.7,52.6,3,1,0.17
丹下 将,4369,宮島,17,142,34,6.0,23.9,40.8,59.1,6,0,0.19
丹下 将,4369,徳山,7,73,16,5.82,21.9,43.8,54.7,2,1,0.19
丹下 将,4369,下関,15,138,32,6.1,23.1,42.7,64.4,3,1,0.18
丹下 将,4369,若松,17,145,34,5.85,23.4,43.4,60.0,6,0,0.17
丹下 将,4369,芦屋,13,118,28,5.78,23.7,41.5,58.4,2,0,0.18
丹下 将,4369,福岡,11,104,24,5.95,23.0,42.3,58.6,1,0,0.19
丹下 将,4369,唐津,8,73,17,5.67,23.2,39.7,54.7,2,0,0.15
丹下 将,4369,大村,15,117,30,6.38,25.6,49.5,63.2,6,1,0.15
