name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
安部 慎一,4727,1 号艇,192,73,38.0,51.5,66.1,0,0
安部 慎一,4727,2 号艇,298,26,8.7,26.8,46.3,0,0
安部 慎一,4727,3 号艇,312,17,5.4,17.9,35.5,0,0
安部 慎一,4727,4 号艇,342,19,5.5,15.2,28.0,0,0
安部 慎一,4727,5 号艇,417,10,2.4,7.6,18.2,0,0
安部 慎一,4727,6 号艇,432,5,1.1,3.4,10.8,0,0
