name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
新名 文博,3368,1 号艇,613,532,54,9,9,9,0,0
新名 文博,3368,2 号艇,666,51,523,52,23,13,3,1
新名 文博,3368,3 号艇,636,11,109,387,95,32,2,0
新名 文博,3368,4 号艇,596,11,58,102,323,88,14,0
新名 文博,3368,5 号艇,608,4,35,72,149,303,44,1
新名 文博,3368,6 号艇,600,1,29,63,127,163,217,0
