name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
松尾 宣邦,3434,1 号艇,1011,381,37.6,59.3,71.2,10,3
松尾 宣邦,3434,2 号艇,1118,176,15.7,38.9,54.8,5,1
松尾 宣邦,3434,3 号艇,1142,178,15.5,37.0,55.3,8,1
松尾 宣邦,3434,4 号艇,1064,157,14.7,33.8,51.2,12,2
松尾 宣邦,3434,5 号艇,1107,89,8.0,25.1,43.2,16,1
松尾 宣邦,3434,6 号艇,1023,58,5.6,18.5,34.8,30,1
