name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
吉岡 政浩,3428,1 コース,632,248,39.2,60.1,74.6,0.19,3.1
吉岡 政浩,3428,2 コース,735,181,24.6,46.2,63.5,0.2,3.3
吉岡 政浩,3428,3 コース,773,178,23.0,43.8,61.0,0.2,3.2
吉岡 政浩,3428,4 コース,879,225,25.6,42.7,61.5,0.19,3.0
吉岡 政浩,3428,5 コース,790,102,12.9,29.3,50.5,0.2,3.2
吉岡 政浩,3428,6 コース,465,24,5.1,13.9,32.4,0.21,3.6
