name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
金澤 一洋,3310,1 号艇,805,109,13.5,38.0,54.5,1,0
金澤 一洋,3310,2 号艇,876,76,8.6,28.4,48.8,1,0
金澤 一洋,3310,3 号艇,865,62,7.1,24.0,45.2,3,0
金澤 一洋,3310,4 号艇,829,71,8.5,22.2,40.5,2,0
金澤 一洋,3310,5 号艇,852,49,5.7,16.9,37.2,5,0
金澤 一洋,3310,6 号艇,807,35,4.3,14.6,32.4,7,0
