name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
鶴田 勇雄,4607,1 号艇,470,469,0,0,0,1,0,0
鶴田 勇雄,4607,2 号艇,509,3,458,37,7,3,1,0
鶴田 勇雄,4607,3 号艇,562,0,7,487,39,19,10,0
鶴田 勇雄,4607,4 号艇,573,0,1,9,461,51,51,0
鶴田 勇雄,4607,5 号艇,591,0,1,2,18,479,91,0
鶴田 勇雄,4607,6 号艇,558,0,1,0,2,46,509,0
