name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
柳生 泰二,4361,桐生,8,69,13,5.43,18.8,30.4,55.0,1,0,0.18
柳生 泰二,4361,戸田,21,179,32,6.37,17.8,40.2,67.6,3,0,0.15
柳生 泰二,4361,江戸川,15,126,31,6.12,24.6,41.2,52.3,4,0,0.16
柳生 泰二,4361,平和島,20,184,40,6.12,21.7,41.3,60.8,4,1,0.14
柳生 泰二,4361,多摩川,15,129,38,6.31,29.4,46.5,58.1,6,1,0.15
柳生 泰二,4361,浜名湖,16,147,31,5.93,21.0,40.8,55.1,2,0,0.15
柳生 泰二,4361,蒲郡,7,69,21,6.54,30.4,42.0,63.7,1,0,0.17
柳生 泰二,4361,常滑,16,122,31,6.31,25.4,50.0,61.4,5,1,0.16
柳生 泰二,4361,津,20,185,55,6.75,29.7,49.1,68.1,6,1,0.15
柳生 泰二,4361,三国,16,138,32,5.93,23.1,44.2,58.7,5,0,0.15
柳生 泰二,4361,びわこ,15,147,29,6.03,19.7,37.4,57.8,3,1,0.16
柳生 泰二,4361,住之江,18,162,39,6.39,24.0,42.5,61.7,3,1,0.15
柳生 泰二,4361,尼崎,18,161,43,6.24,26.7,44.7,60.8,7,1,0.17
柳生 泰二,4361,鳴門,11,99,16,5.43,16.1,34.3,55.5,3,0,0.17
柳生 泰二,4361,丸亀,19,183,42,6.29,22.9,44.8,62.8,4,0,0.15
柳生 泰二,4361,児島,21,181,38,5.88,20.9,38.1,55.8,3,0,0.15
柳生 泰二,4361,宮島,26,235,59,6.04,25.1,40.8,56.6,4,2,0.15
柳生 泰二,4361,徳山,73,717,214,6.77,29.8,50.7,68.4,28,8,0.15
柳生 泰二,4361,下関,81,778,242,6.64,31.1,50.5,67.7,34,11,0.15
柳生 泰二,4361,若松,18,166,42,6.3,25.3,47.5,62.0,7,2,0.16
柳生 泰二,4361,芦屋,20,189,56,6.68,29.6,50.2,68.7,6,2,0.15
柳生 泰二,4361,福岡,11,105,19,5.99,18.1,35.2,56.1,1,0,0.15
柳生 泰二,4361,唐津,14,135,42,6.52,31.1,51.8,65.9,2,1,0.15
柳生 泰二,4361,大村,30,265,72,6.38,27.1,49.0,64.9,8,2,0.15
