name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
田中 孝征,4576,1 コース,2,0,0.0,0.0,50.0,0.25,6.0
田中 孝征,4576,2 コース,3,1,33.3,33.3,33.3,0.15,2.0
田中 孝征,4576,3 コース,5,0,0.0,60.0,80.0,0.15,3.6
田中 孝征,4576,4 コース,28,4,14.2,28.5,42.8,0.18,3.7
田中 孝征,4576,5 コース,99,7,7.0,19.1,34.3,0.18,3.3
田中 孝征,4576,6 コース,278,12,4.3,11.1,21.9,0.19,3.4
