name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
西 重次,2913,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西 重次,2913,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西 重次,2913,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西 重次,2913,G3,82,7,8,12,12,15,28,1,0,0,0,0,0,0,0
西 重次,2913,一般,2852,277,399,536,564,608,447,7,11,2,8,0,0,0,0
西 重次,2913,総合,2934,284,407,548,576,623,475,8,11,2,8,0,0,0,0
