name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
武富 智亮,4531,1 号艇,605,570,12,4,3,2,13,1
武富 智亮,4531,2 号艇,594,1,503,46,7,7,30,0
武富 智亮,4531,3 号艇,611,0,9,476,65,26,35,0
武富 智亮,4531,4 号艇,580,0,1,19,438,72,49,1
武富 智亮,4531,5 号艇,596,0,1,2,32,455,106,0
武富 智亮,4531,6 号艇,595,0,0,1,6,54,534,0
