name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
和合 俊介,4268,1 号艇,517,442,18,15,4,18,19,1
和合 俊介,4268,2 号艇,686,6,506,86,23,23,42,0
和合 俊介,4268,3 号艇,698,1,11,495,72,64,55,0
和合 俊介,4268,4 号艇,638,0,2,30,405,124,77,0
和合 俊介,4268,5 号艇,687,0,1,5,39,498,144,0
和合 俊介,4268,6 号艇,648,0,0,1,15,90,542,0
