name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
堀之内 紀代子,4011,1 号艇,1039,505,48.6,67.7,77.7,12,5
堀之内 紀代子,4011,2 号艇,909,212,23.3,48.7,64.9,13,1
堀之内 紀代子,4011,3 号艇,961,170,17.6,39.3,57.1,25,5
堀之内 紀代子,4011,4 号艇,924,140,15.1,31.7,50.5,20,2
堀之内 紀代子,4011,5 号艇,872,93,10.6,26.0,42.8,23,1
堀之内 紀代子,4011,6 号艇,834,73,8.7,18.9,36.0,11,0
