name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
奈須 啓太,4330,桐生,13,121,37,6.12,30.5,47.1,61.9,2,0,0.15
奈須 啓太,4330,戸田,15,122,31,6.02,25.4,45.0,60.6,4,1,0.15
奈須 啓太,4330,江戸川,16,129,38,6.05,29.4,44.1,58.1,3,0,0.16
奈須 啓太,4330,平和島,15,130,37,6.52,28.4,43.8,60.7,6,1,0.13
奈須 啓太,4330,多摩川,11,94,24,6.09,25.5,42.5,65.9,5,0,0.15
奈須 啓太,4330,浜名湖,24,203,42,5.89,20.6,39.9,61.0,4,0,0.16
奈須 啓太,4330,蒲郡,14,139,39,6.67,28.0,53.2,72.6,6,1,0.15
奈須 啓太,4330,常滑,15,118,31,6.21,26.2,47.4,63.5,3,0,0.16
奈須 啓太,4330,津,8,64,10,5.8,15.6,39.0,57.8,2,0,0.17
奈須 啓太,4330,三国,17,164,45,6.37,27.4,44.5,60.9,5,0,0.14
奈須 啓太,4330,びわこ,13,124,30,6.35,24.1,50.8,66.9,3,0,0.16
奈須 啓太,4330,住之江,15,134,35,6.48,26.1,45.5,66.4,7,1,0.14
奈須 啓太,4330,尼崎,16,144,48,6.43,33.3,49.3,63.8,3,1,0.14
奈須 啓太,4330,鳴門,11,92,18,6.0,19.5,42.3,60.8,2,1,0.14
奈須 啓太,4330,丸亀,16,151,28,5.53,18.5,37.7,54.3,2,0,0.15
奈須 啓太,4330,児島,18,177,44,6.07,24.8,41.8,62.1,5,2,0.16
奈須 啓太,4330,宮島,17,158,39,5.75,24.6,40.5,58.2,1,0,0.16
奈須 啓太,4330,徳山,23,226,63,6.38,27.8,49.5,65.4,7,1,0.15
奈須 啓太,4330,下関,20,208,55,6.23,26.4,45.1,63.9,8,1,0.15
奈須 啓太,4330,若松,46,424,106,6.16,25.0,42.4,63.2,10,0,0.15
奈須 啓太,4330,芦屋,51,488,128,6.12,26.2,43.6,60.6,12,2,0.14
奈須 啓太,4330,福岡,55,533,118,5.87,22.1,42.0,58.3,12,4,0.14
奈須 啓太,4330,唐津,30,278,64,5.95,23.0,43.1,59.3,6,1,0.15
奈須 啓太,4330,大村,29,256,59,6.06,23.0,45.7,60.5,10,0,0.15
