name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
門間 雄大,4895,1 コース,216,78,36.1,53.7,68.0,0.15,2.8
門間 雄大,4895,2 コース,252,12,4.7,20.6,43.6,0.18,3.5
門間 雄大,4895,3 コース,274,20,7.3,23.7,49.2,0.15,2.8
門間 雄大,4895,4 コース,269,14,5.2,18.2,35.3,0.16,3.1
門間 雄大,4895,5 コース,346,10,2.8,11.5,32.0,0.16,3.2
門間 雄大,4895,6 コース,388,5,1.2,5.9,16.7,0.18,3.6
