name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
金井 秀夫,2042,1 号艇,553,525,27,1,0,0,0,0
金井 秀夫,2042,2 号艇,524,143,343,37,0,0,0,1
金井 秀夫,2042,3 号艇,507,83,184,230,10,0,0,0
金井 秀夫,2042,4 号艇,499,71,184,140,96,6,1,1
金井 秀夫,2042,5 号艇,495,69,191,162,37,34,2,0
金井 秀夫,2042,6 号艇,514,72,193,156,49,21,23,0
