name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
加藤 雅之,3372,桐生,25,195,28,5.05,14.3,29.2,46.6,3,1,0.22
加藤 雅之,3372,戸田,18,129,9,4.36,6.9,20.1,39.5,0,0,0.23
加藤 雅之,3372,江戸川,10,72,10,5.38,13.8,36.1,52.7,1,0,0.21
加藤 雅之,3372,平和島,16,134,17,5.22,12.6,30.6,50.7,2,0,0.2
加藤 雅之,3372,多摩川,11,84,9,4.99,10.7,30.9,42.8,1,0,0.21
加藤 雅之,3372,浜名湖,20,156,17,4.95,10.9,29.4,46.1,1,0,0.21
加藤 雅之,3372,蒲郡,26,190,22,4.56,11.5,26.8,40.5,3,0,0.22
加藤 雅之,3372,常滑,31,233,21,4.76,9.0,29.1,43.3,3,0,0.23
加藤 雅之,3372,津,22,183,19,4.67,10.3,29.5,43.7,1,0,0.22
加藤 雅之,3372,三国,22,158,20,5.06,12.6,28.4,48.1,2,0,0.23
加藤 雅之,3372,びわこ,27,227,12,4.44,5.2,20.7,39.2,0,0,0.21
加藤 雅之,3372,住之江,23,162,15,4.8,9.2,28.4,42.5,1,0,0.18
加藤 雅之,3372,尼崎,26,203,18,4.56,8.8,25.1,43.3,2,0,0.21
加藤 雅之,3372,鳴門,39,308,44,5.0,14.2,29.5,47.0,5,1,0.21
加藤 雅之,3372,丸亀,31,264,23,4.48,8.7,21.9,41.2,2,0,0.21
加藤 雅之,3372,児島,41,348,33,5.01,9.4,27.3,49.4,2,0,0.21
加藤 雅之,3372,宮島,115,978,137,5.12,14.0,32.2,49.6,7,0,0.2
加藤 雅之,3372,徳山,39,338,33,4.67,9.7,24.8,43.4,3,0,0.2
加藤 雅之,3372,下関,45,384,39,4.59,10.1,26.0,40.8,2,0,0.22
加藤 雅之,3372,若松,32,274,17,4.39,6.2,18.9,39.4,1,0,0.21
加藤 雅之,3372,芦屋,28,243,23,4.49,9.4,23.4,40.7,2,0,0.2
加藤 雅之,3372,福岡,36,295,21,4.39,7.1,18.3,40.0,0,0,0.22
加藤 雅之,3372,唐津,40,318,32,4.67,10.0,25.1,41.8,1,0,0.21
加藤 雅之,3372,大村,18,142,16,5.1,11.2,29.5,51.4,1,0,0.22
