name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
真保 敬義,2853,1 コース,278,93,33.4,53.6,69.4,0.19,2.8
真保 敬義,2853,2 コース,221,45,20.3,39.8,59.7,0.2,3.2
真保 敬義,2853,3 コース,177,33,18.6,33.9,58.1,0.21,3.3
真保 敬義,2853,4 コース,145,22,15.1,34.4,58.6,0.2,3.4
真保 敬義,2853,5 コース,133,13,9.7,22.5,49.6,0.21,3.7
真保 敬義,2853,6 コース,95,2,2.1,11.5,27.3,0.27,4.3
