name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
浅和 重哉,3472,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
浅和 重哉,3472,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
浅和 重哉,3472,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
浅和 重哉,3472,G3,22,199,14,4.4,7.0,22.6,38.6,0,0,0.21,3.5
浅和 重哉,3472,一般,483,3966,350,4.39,8.8,21.7,38.8,11,2,0.22,3.7
浅和 重哉,3472,総合,505,4165,364,4.39,8.7,21.8,38.8,11,2,0.22,3.7
