name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
高岡 竜也,4950,桐生,4,31,4,4.61,12.9,25.8,41.9,1,0,0.18
高岡 竜也,4950,戸田,5,43,4,4.23,9.3,18.6,41.8,0,0,0.15
高岡 竜也,4950,江戸川,6,43,6,5.0,13.9,25.5,48.8,0,0,0.16
高岡 竜也,4950,平和島,5,39,4,4.56,10.2,20.5,43.5,0,0,0.17
高岡 竜也,4950,多摩川,5,39,4,5.49,10.2,35.9,61.5,0,0,0.17
高岡 竜也,4950,浜名湖,6,55,8,5.07,14.5,29.0,43.6,1,0,0.16
高岡 竜也,4950,蒲郡,3,30,6,6.57,20.0,50.0,70.0,0,0,0.15
高岡 竜也,4950,常滑,7,52,8,5.92,15.3,36.5,65.3,2,0,0.16
高岡 竜也,4950,津,5,51,7,5.04,13.7,35.2,49.0,0,0,0.18
高岡 竜也,4950,三国,6,48,4,4.42,8.3,25.0,35.4,0,0,0.14
高岡 竜也,4950,びわこ,2,13,0,2.54,0.0,7.6,7.6,0,0,0.17
高岡 竜也,4950,住之江,7,63,13,5.6,20.6,34.9,53.9,3,2,0.15
高岡 竜也,4950,尼崎,7,56,7,4.96,12.5,32.1,50.0,1,0,0.17
高岡 竜也,4950,鳴門,12,98,18,4.88,18.3,26.5,46.9,1,0,0.16
高岡 竜也,4950,丸亀,7,63,7,4.56,11.1,30.1,44.4,0,0,0.16
高岡 竜也,4950,児島,10,94,15,4.9,15.9,30.8,44.6,0,0,0.17
高岡 竜也,4950,宮島,10,76,13,4.93,17.1,34.2,44.7,0,0,0.18
高岡 竜也,4950,徳山,43,407,53,4.71,13.0,27.5,43.0,3,0,0.17
高岡 竜也,4950,下関,26,230,26,4.53,11.3,27.3,42.6,2,0,0.16
高岡 竜也,4950,若松,10,82,8,4.17,9.7,23.1,36.5,0,0,0.16
高岡 竜也,4950,芦屋,9,81,10,4.73,12.3,28.4,44.4,0,0,0.17
高岡 竜也,4950,福岡,8,68,13,5.07,19.1,32.3,50.0,1,0,0.17
高岡 竜也,4950,唐津,7,63,4,4.14,6.3,15.8,31.7,0,0,0.17
高岡 竜也,4950,大村,11,98,6,3.57,6.1,17.3,27.5,0,0,0.14
