name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
山川 波乙,5078,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
山川 波乙,5078,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
山川 波乙,5078,G2,3,26,1,4.31,3.8,19.2,30.7,0,0,0.2,3.9
山川 波乙,5078,G3,29,253,15,3.94,5.9,19.3,33.6,0,0,0.19,3.6
山川 波乙,5078,一般,73,589,39,3.31,6.6,16.1,25.4,1,0,0.2,3.8
山川 波乙,5078,総合,105,868,55,3.52,6.3,17.1,28.0,1,0,0.19,3.7
