name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
三馬 崇史,5243,1 コース,55,21,19,0,0,0,2,0
三馬 崇史,5243,2 コース,65,10,0,8,2,0,0,0
三馬 崇史,5243,3 コース,75,9,0,0,6,0,1,2
三馬 崇史,5243,4 コース,92,7,0,1,4,1,1,0
三馬 崇史,5243,5 コース,125,6,0,0,2,1,2,1
三馬 崇史,5243,6 コース,277,1,0,0,1,0,0,0
