name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
田頭 虎親,5037,1 コース,187,120,64.1,74.8,81.8,0.16,3.1
田頭 虎親,5037,2 コース,182,29,15.9,39.5,57.6,0.15,3.3
田頭 虎親,5037,3 コース,198,32,16.1,37.8,56.5,0.16,3.4
田頭 虎親,5037,4 コース,197,22,11.1,27.4,50.2,0.16,3.2
田頭 虎親,5037,5 コース,230,11,4.7,16.5,38.7,0.17,3.4
田頭 虎親,5037,6 コース,396,4,1.0,5.8,13.8,0.19,3.8
