name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
宇野 博之,4129,1 コース,558,163,155,0,0,0,8,0
宇野 博之,4129,2 コース,718,86,0,48,29,0,9,0
宇野 博之,4129,3 コース,699,71,0,9,29,17,15,1
宇野 博之,4129,4 コース,665,49,0,8,26,12,1,2
宇野 博之,4129,5 コース,918,55,0,4,10,29,9,3
宇野 博之,4129,6 コース,889,23,0,7,6,5,4,1
