name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
栢場 優子,3693,女子戦,3746,640,5.19,17.0,32.1,49.0,0.19,3.2
栢場 優子,3693,混合戦,1371,139,4.0,10.1,19.7,32.7,0.2,3.4
