name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
山口 達也,4370,1 号艇,843,544,64.5,78.5,84.3,49,34
山口 達也,4370,2 号艇,689,205,29.7,56.7,68.8,33,6
山口 達也,4370,3 号艇,697,184,26.4,49.3,64.1,19,4
山口 達也,4370,4 号艇,686,136,19.8,42.1,60.7,22,3
山口 達也,4370,5 号艇,661,96,14.5,32.0,50.5,20,1
山口 達也,4370,6 号艇,638,74,11.6,26.9,47.4,24,0
