name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
澤田 尚也,5017,1 コース,252,180,71.4,80.9,87.7,0.14,2.6
澤田 尚也,5017,2 コース,217,49,22.5,55.3,75.1,0.13,2.7
澤田 尚也,5017,3 コース,221,44,19.9,47.5,72.4,0.14,2.6
澤田 尚也,5017,4 コース,302,46,15.2,35.1,53.9,0.13,2.4
澤田 尚也,5017,5 コース,315,30,9.5,30.4,52.3,0.12,2.5
澤田 尚也,5017,6 コース,474,16,3.3,11.3,29.3,0.15,2.8
