name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
勝又 桜,4830,女子戦,420,8,2.6,1.9,6.6,15.9,0.2,3.8
勝又 桜,4830,混合戦,209,1,1.6,0.4,2.3,5.2,0.21,4.2
