name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
新田 智彰,3882,1 コース,1073,553,51.5,72.3,81.4,0.17,2.9
新田 智彰,3882,2 コース,1043,223,21.3,45.9,64.4,0.19,3.6
新田 智彰,3882,3 コース,1146,229,19.9,41.1,59.6,0.19,3.4
新田 智彰,3882,4 コース,1163,193,16.6,35.0,54.4,0.18,3.2
新田 智彰,3882,5 コース,1264,132,10.4,23.4,42.4,0.19,3.4
新田 智彰,3882,6 コース,1226,71,5.7,14.6,31.1,0.2,3.8
