name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
岡部 貴司,3708,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岡部 貴司,3708,G1,179,16,24,30,37,39,28,1,4,0,1,0,0,0,0
岡部 貴司,3708,G2,64,6,10,9,11,18,10,0,0,0,0,0,0,0,0
岡部 貴司,3708,G3,440,73,85,80,88,65,45,3,1,3,0,0,0,0,0
岡部 貴司,3708,一般,6447,1304,1248,1187,1163,965,520,31,35,1,22,1,1,5,1
岡部 貴司,3708,総合,7130,1399,1367,1306,1299,1087,603,35,40,4,23,1,1,5,1
