name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
鈴木 敏裕,3013,1 号艇,693,608,56,16,5,4,3,1
鈴木 敏裕,3013,2 号艇,717,57,537,77,24,17,5,0
鈴木 敏裕,3013,3 号艇,729,24,93,473,92,36,11,0
鈴木 敏裕,3013,4 号艇,701,12,38,112,389,117,33,0
鈴木 敏裕,3013,5 号艇,676,11,30,54,115,367,99,0
鈴木 敏裕,3013,6 号艇,653,7,17,47,74,134,374,0
