name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
中村 格,3879,1 号艇,816,693,54,20,20,12,17,0
中村 格,3879,2 号艇,943,34,720,92,40,33,24,0
中村 格,3879,3 号艇,978,13,72,691,101,61,40,0
中村 格,3879,4 号艇,868,4,28,89,569,116,62,0
中村 格,3879,5 号艇,896,2,25,54,129,551,135,0
中村 格,3879,6 号艇,857,7,20,29,72,154,574,1
