name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
平川 香織,5045,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平川 香織,5045,G1,8,2,1,1,2,1,1,0,0,0,0,0,0,0,0
平川 香織,5045,G2,15,3,1,0,5,2,3,0,0,0,1,0,0,0,0
平川 香織,5045,G3,230,26,35,38,36,48,43,1,3,0,1,0,0,0,0
平川 香織,5045,一般,964,121,129,145,166,163,221,6,11,3,4,0,1,3,0
平川 香織,5045,総合,1217,152,166,184,209,214,268,7,14,3,6,0,1,3,0
