name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
小松 卓司,4329,1 コース,411,141,131,0,0,0,10,0
小松 卓司,4329,2 コース,495,53,0,42,4,0,7,0
小松 卓司,4329,3 コース,539,42,0,6,11,17,6,2
小松 卓司,4329,4 コース,607,54,0,18,12,20,3,1
小松 卓司,4329,5 コース,783,50,0,11,3,26,9,1
小松 卓司,4329,6 コース,1050,30,0,6,1,16,6,1
