name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
中井 俊祐,4138,桐生,21,181,25,5.13,13.8,33.7,49.1,3,0,0.18
中井 俊祐,4138,戸田,20,147,25,5.12,17.0,31.2,48.3,2,1,0.15
中井 俊祐,4138,江戸川,33,271,47,4.94,17.3,33.2,47.2,2,1,0.18
中井 俊祐,4138,平和島,20,177,31,5.44,17.5,33.9,53.6,3,0,0.16
中井 俊祐,4138,多摩川,17,151,24,5.02,15.8,35.1,45.0,3,0,0.16
中井 俊祐,4138,浜名湖,26,217,31,5.03,14.2,30.4,47.9,1,1,0.17
中井 俊祐,4138,蒲郡,24,208,29,5.13,13.9,31.7,50.0,3,0,0.16
中井 俊祐,4138,常滑,23,167,27,4.83,16.1,26.9,41.3,1,0,0.19
中井 俊祐,4138,津,25,198,27,4.66,13.6,28.7,43.9,0,0,0.18
中井 俊祐,4138,三国,38,290,36,4.58,12.4,26.9,41.0,0,0,0.17
中井 俊祐,4138,びわこ,27,237,21,4.4,8.8,22.3,40.0,0,0,0.17
中井 俊祐,4138,住之江,63,520,69,4.79,13.2,27.1,44.6,2,0,0.16
中井 俊祐,4138,尼崎,29,237,25,4.38,10.5,26.5,36.7,0,0,0.17
中井 俊祐,4138,鳴門,23,189,25,4.56,13.2,26.9,41.2,0,0,0.17
中井 俊祐,4138,丸亀,24,213,33,5.0,15.4,32.3,47.4,2,0,0.17
中井 俊祐,4138,児島,21,188,28,4.9,14.8,31.9,47.3,1,0,0.16
中井 俊祐,4138,宮島,11,88,10,4.52,11.3,23.8,37.5,0,0,0.18
中井 俊祐,4138,徳山,16,141,14,4.47,9.9,24.8,41.1,2,0,0.17
中井 俊祐,4138,下関,17,141,16,4.63,11.3,27.6,40.4,1,0,0.17
中井 俊祐,4138,若松,18,147,17,4.53,11.5,27.2,38.7,1,0,0.17
中井 俊祐,4138,芦屋,18,161,20,4.59,12.4,26.0,41.6,0,0,0.16
中井 俊祐,4138,福岡,17,154,27,5.14,17.5,32.4,49.3,0,0,0.18
中井 俊祐,4138,唐津,18,149,19,4.54,12.7,26.8,42.2,0,0,0.16
中井 俊祐,4138,大村,21,158,15,4.61,9.4,26.5,46.2,1,0,0.17
