name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
藤原 菜希,4627,女子戦,1518,385,5.82,25.3,42.7,58.2,0.15,2.6
藤原 菜希,4627,混合戦,899,164,4.59,18.2,29.2,41.6,0.16,2.8
