name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
楠本 晃嗣,4668,桐生,2,16,0,3.38,0.0,18.7,31.2,0,0,0.21
楠本 晃嗣,4668,戸田,2,13,0,3.31,0.0,23.0,30.7,0,0,0.21
楠本 晃嗣,4668,江戸川,1,8,1,3.75,12.5,12.5,25.0,0,0,0.21
楠本 晃嗣,4668,平和島,2,14,1,4.21,7.1,21.4,42.8,0,0,0.19
楠本 晃嗣,4668,多摩川,1,8,0,4.25,0.0,12.5,50.0,0,0,0.18
楠本 晃嗣,4668,浜名湖,2,16,3,4.5,18.7,31.2,37.5,0,0,0.22
楠本 晃嗣,4668,蒲郡,3,23,1,4.13,4.3,13.0,39.1,0,0,0.19
楠本 晃嗣,4668,常滑,2,13,1,3.85,7.6,7.6,23.0,0,0,0.16
楠本 晃嗣,4668,津,4,27,1,3.56,3.7,11.1,29.6,0,0,0.2
楠本 晃嗣,4668,三国,3,24,1,3.46,4.1,20.8,25.0,0,0,0.21
楠本 晃嗣,4668,びわこ,4,34,0,4.03,0.0,14.7,44.1,0,0,0.2
楠本 晃嗣,4668,住之江,4,27,1,2.44,3.7,7.4,7.4,0,0,0.21
楠本 晃嗣,4668,尼崎,4,31,3,4.48,9.6,22.5,45.1,0,0,0.2
楠本 晃嗣,4668,鳴門,11,77,4,3.94,5.1,15.5,32.4,0,0,0.17
楠本 晃嗣,4668,丸亀,8,60,5,4.3,8.3,25.0,38.3,1,0,0.18
楠本 晃嗣,4668,児島,6,43,0,2.26,0.0,0.0,11.6,0,0,0.2
楠本 晃嗣,4668,宮島,7,42,1,3.31,2.3,9.5,26.1,0,0,0.22
楠本 晃嗣,4668,徳山,11,93,1,2.73,1.0,9.6,18.2,0,0,0.2
楠本 晃嗣,4668,下関,12,91,3,2.73,3.3,10.9,18.6,0,0,0.2
楠本 晃嗣,4668,若松,20,146,3,3.03,2.0,7.5,21.9,0,0,0.19
楠本 晃嗣,4668,芦屋,18,145,2,2.48,1.3,6.2,15.8,0,0,0.19
楠本 晃嗣,4668,福岡,31,252,19,3.74,7.5,19.0,30.5,0,0,0.19
楠本 晃嗣,4668,唐津,13,119,5,2.97,4.2,10.9,17.6,0,0,0.2
楠本 晃嗣,4668,大村,11,94,5,3.52,5.3,15.9,28.7,0,0,0.2
