name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中曽 瑠華,5314,女子戦,125,0,1.77,0.0,0.0,3.2,0.23,4.2
中曽 瑠華,5314,混合戦,107,0,1.33,0.0,0.0,1.8,0.2,4.1
