name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
大廣 咲季,5265,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
大廣 咲季,5265,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
大廣 咲季,5265,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
大廣 咲季,5265,G3,10,77,2,3.18,2.6,11.6,24.6,0,0,0.17,3.2
大廣 咲季,5265,一般,60,451,10,2.23,2.2,5.9,12.4,0,0,0.18,3.7
大廣 咲季,5265,総合,70,528,12,2.37,2.2,6.8,14.2,0,0,0.18,3.6
