name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
三嶌 こころ,5291,女子戦,202,2,2.63,0.9,6.4,13.3,0.21,4.2
三嶌 こころ,5291,混合戦,189,2,1.71,1.0,2.6,4.7,0.22,4.7
