name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
寺本 昇平,3947,1 コース,857,330,295,0,0,0,33,2
寺本 昇平,3947,2 コース,810,125,0,82,28,0,15,0
寺本 昇平,3947,3 コース,846,114,0,20,38,38,17,1
寺本 昇平,3947,4 コース,1005,102,0,24,31,28,17,2
寺本 昇平,3947,5 コース,1109,70,0,11,20,32,5,2
寺本 昇平,3947,6 コース,1106,32,0,6,11,9,5,1
