name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
上岡 巧汰,5372,1 号艇,0,0,0.0,0.0,0.0,0,0
上岡 巧汰,5372,2 号艇,0,0,0.0,0.0,0.0,0,0
上岡 巧汰,5372,3 号艇,0,0,0.0,0.0,0.0,0,0
上岡 巧汰,5372,4 号艇,2,0,0.0,0.0,0.0,0,0
上岡 巧汰,5372,5 号艇,30,0,0.0,0.0,3.3,0,0
上岡 巧汰,5372,6 号艇,61,0,0.0,0.0,0.0,0,0
