name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
高田 綾,4694,女子戦,1328,127,4.58,9.5,23.3,43.4,0.19,3.5
高田 綾,4694,混合戦,762,37,3.22,4.8,12.6,23.3,0.19,3.6
