name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
柏野 幸二,3436,SG,27,218,20,6.9,9.1,25.6,44.0,0,0,0.16,3.2
柏野 幸二,3436,G1,160,1347,210,6.23,15.5,32.5,52.0,17,2,0.15,3.0
柏野 幸二,3436,G2,6,48,7,6.06,14.5,31.2,41.6,1,0,0.14,2.7
柏野 幸二,3436,G3,47,411,111,6.68,27.0,51.8,72.9,15,4,0.15,2.5
柏野 幸二,3436,一般,513,4624,1423,6.87,30.7,55.0,73.0,214,45,0.15,2.5
柏野 幸二,3436,総合,753,6648,1771,6.73,26.6,49.1,67.6,247,51,0.15,2.6
