name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
間庭 菜摘,4947,女子戦,948,50,4.07,5.2,17.1,35.5,0.2,3.7
間庭 菜摘,4947,混合戦,403,12,2.74,2.9,7.6,16.8,0.19,3.9
