name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
高橋 真吾,3793,桐生,36,290,27,4.35,9.3,24.8,43.1,1,0,0.22
高橋 真吾,3793,戸田,89,716,88,5.0,12.2,31.4,49.7,6,1,0.19
高橋 真吾,3793,江戸川,26,203,16,4.42,7.8,30.0,38.9,0,0,0.27
高橋 真吾,3793,平和島,42,330,42,4.94,12.7,31.5,45.7,3,0,0.2
高橋 真吾,3793,多摩川,51,427,46,4.83,10.7,29.2,49.1,3,0,0.19
高橋 真吾,3793,浜名湖,27,209,20,4.18,9.5,22.4,36.3,0,0,0.21
高橋 真吾,3793,蒲郡,29,249,15,4.14,6.0,18.0,36.1,1,0,0.21
高橋 真吾,3793,常滑,34,248,19,4.45,7.6,24.1,42.3,3,0,0.22
高橋 真吾,3793,津,26,201,25,4.78,12.4,27.8,46.7,2,0,0.21
高橋 真吾,3793,三国,19,145,13,4.68,8.9,25.5,42.0,1,0,0.2
高橋 真吾,3793,びわこ,11,92,5,3.89,5.4,16.3,32.6,0,0,0.18
高橋 真吾,3793,住之江,16,119,16,4.66,13.4,26.8,44.5,1,0,0.19
高橋 真吾,3793,尼崎,15,115,7,4.41,6.0,23.4,42.6,0,0,0.23
高橋 真吾,3793,鳴門,12,88,5,3.56,5.6,11.3,25.0,0,0,0.24
高橋 真吾,3793,丸亀,9,74,7,4.64,9.4,29.7,41.8,0,0,0.2
高橋 真吾,3793,児島,10,80,8,4.53,10.0,26.2,43.7,0,0,0.21
高橋 真吾,3793,宮島,11,91,14,4.77,15.3,29.6,43.9,1,0,0.2
高橋 真吾,3793,徳山,15,138,5,4.21,3.6,18.1,41.3,0,0,0.2
高橋 真吾,3793,下関,10,85,9,5.08,10.5,27.0,51.7,0,0,0.18
高橋 真吾,3793,若松,12,108,12,4.78,11.1,29.6,44.4,0,0,0.18
高橋 真吾,3793,芦屋,18,153,12,4.46,7.8,19.6,44.4,0,0,0.18
高橋 真吾,3793,福岡,10,86,4,3.92,4.6,18.6,30.2,0,0,0.22
高橋 真吾,3793,唐津,14,123,8,3.83,6.5,14.6,32.5,0,0,0.22
高橋 真吾,3793,大村,13,106,6,4.02,5.6,20.7,32.0,0,0,0.23
