name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
角井 義則,2687,1 コース,700,123,93,4,0,0,26,0
角井 義則,2687,2 コース,742,82,0,55,15,1,11,0
角井 義則,2687,3 コース,570,59,0,19,13,11,13,3
角井 義則,2687,4 コース,601,51,0,8,22,15,6,0
角井 義則,2687,5 コース,440,20,0,9,4,3,4,0
角井 義則,2687,6 コース,122,2,0,1,0,1,0,0
