name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
町田 洸希,4969,1 号艇,156,65,41.6,67.9,80.1,0,0
町田 洸希,4969,2 号艇,229,13,5.6,20.9,43.2,1,0
町田 洸希,4969,3 号艇,227,14,6.1,22.9,45.3,0,0
町田 洸希,4969,4 号艇,246,10,4.0,12.2,28.4,0,0
町田 洸希,4969,5 号艇,285,3,1.0,7.0,22.1,0,0
町田 洸希,4969,6 号艇,323,1,0.3,3.7,13.0,2,0
