name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
藤家 妙子,3258,女子戦,993,167,5.99,16.8,40.5,61.6,0.21,3.1
藤家 妙子,3258,混合戦,721,73,5.06,10.1,28.1,50.2,0.2,3.1
