name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
浜田 亜理沙,4546,1 号艇,522,499,6,4,1,1,11,0
浜田 亜理沙,4546,2 号艇,436,0,406,13,2,2,13,0
浜田 亜理沙,4546,3 号艇,441,0,8,390,21,5,17,0
浜田 亜理沙,4546,4 号艇,483,0,0,15,407,28,33,0
浜田 亜理沙,4546,5 号艇,428,0,1,0,30,341,56,0
浜田 亜理沙,4546,6 号艇,487,0,0,0,4,46,437,0
