name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
栗城 匠,4928,1 号艇,356,243,68.2,81.4,89.8,8,2
栗城 匠,4928,2 号艇,335,79,23.5,44.4,62.9,13,1
栗城 匠,4928,3 号艇,318,80,25.1,47.4,64.1,12,2
栗城 匠,4928,4 号艇,325,68,20.9,41.2,62.4,6,1
栗城 匠,4928,5 号艇,348,44,12.6,27.3,45.6,7,0
栗城 匠,4928,6 号艇,378,23,6.0,14.8,32.8,9,0
