name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
守屋 大地,4672,1 コース,252,63,62,0,0,0,1,0
守屋 大地,4672,2 コース,342,26,0,17,9,0,0,0
守屋 大地,4672,3 コース,354,25,0,2,17,2,3,1
守屋 大地,4672,4 コース,360,21,0,5,12,3,1,0
守屋 大地,4672,5 コース,451,11,0,2,4,5,0,0
守屋 大地,4672,6 コース,574,11,0,0,6,4,1,0
