name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
高橋 淳美,3289,女子戦,3598,745,5.91,20.7,42.0,60.2,0.2,3.4
高橋 淳美,3289,混合戦,2124,262,4.89,12.3,28.5,46.8,0.19,3.4
