name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
増本 杏珠,5358,女子戦,54,2,2.04,3.7,3.7,7.4,0.22,4.7
増本 杏珠,5358,混合戦,100,0,2.16,0.0,2.0,6.0,0.2,4.2
