name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
佐竹 友樹,4201,1 コース,675,270,232,0,0,0,37,1
佐竹 友樹,4201,2 コース,693,130,0,77,32,0,20,1
佐竹 友樹,4201,3 コース,679,111,0,22,55,18,15,1
佐竹 友樹,4201,4 コース,718,107,0,18,47,23,16,3
佐竹 友樹,4201,5 コース,863,102,0,7,35,40,19,1
佐竹 友樹,4201,6 コース,999,72,0,3,30,27,11,1
