name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
田島 美和,3738,女子戦,496,36,4.01,7.2,19.3,34.0,0.27,4.1
田島 美和,3738,混合戦,321,25,3.97,7.7,16.8,33.0,0.26,4.2
