name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
大島 聖子,3247,女子戦,873,398,7.59,45.5,66.9,79.5,0.19,2.7
大島 聖子,3247,混合戦,543,141,6.62,25.9,45.3,62.8,0.18,2.9
