name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
大茂 和義,2867,1 コース,402,57,14.1,31.5,50.7,0.24,3.9
大茂 和義,2867,2 コース,450,42,9.3,22.0,40.2,0.25,4.4
大茂 和義,2867,3 コース,435,43,9.8,24.1,44.3,0.23,3.8
大茂 和義,2867,4 コース,476,56,11.7,26.4,39.9,0.22,3.6
大茂 和義,2867,5 コース,450,29,6.4,19.5,37.1,0.21,3.4
大茂 和義,2867,6 コース,391,6,1.5,6.3,18.1,0.22,4.1
