name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
藤原 早菜,5189,1 号艇,53,15,28.3,45.2,60.3,0,0
藤原 早菜,5189,2 号艇,73,10,13.7,30.1,52.0,0,0
藤原 早菜,5189,3 号艇,98,7,7.1,24.4,44.9,1,0
藤原 早菜,5189,4 号艇,135,4,2.9,14.0,27.4,1,0
藤原 早菜,5189,5 号艇,178,2,1.1,5.6,12.9,0,0
藤原 早菜,5189,6 号艇,205,1,0.4,4.3,11.2,0,0
